CNTYVTD,trump,clinton,color
2670006,187,18,#f66
2670007,197,26,#f66
2670009,295,37,#f66
2690001,37,0,#f66
2690002,29,0,#f66
2690004,34,2,#f66
2710001,272,119,#f66
2710002,141,165,#aaf
2710003,116,128,#aaf
2710004,351,110,#f66
2730011,550,338,#faa
2730012,426,256,#faa
2730013,303,449,#aaf
2730014,102,153,#aaf
2730021,44,171,#66f
2730022,167,206,#aaf
2730023,254,309,#aaf
2730024,272,329,#aaf
2730031,375,346,#faa
2730032,306,282,#faa
2730033,264,165,#faa
2730034,213,135,#faa
2730035,260,276,#aaf
2730041,38,176,#66f
2730042,59,306,#66f
2730043,294,419,#aaf
2730044,81,130,#aaf
2730045,50,308,#66f
2750101,335,77,#f66
2750201,149,30,#f66
2750202,134,65,#f66
2750301,233,72,#f66
2750302,52,12,#f66
2750401,257,76,#f66
2790001,398,131,#f66
2790002,108,148,#aaf
2790003,364,78,#f66
2790004,36,3,#f66
2790005,188,54,#f66
2790006,111,56,#faa
2790007,56,9,#f66
2790008,849,257,#f66
2790009,333,119,#f66
2790010,194,62,#f66
2790011,339,68,#f66
2790012,82,13,#f66
2810001,880,304,#f66
2810002,1493,362,#f66
2810003,608,199,#f66
2810004,501,116,#f66
2810005,168,38,#f66
2810006,255,40,#f66
2810007,343,72,#f66
2810008,703,190,#f66
2810009,670,158,#f66
2830001,286,219,#faa
2830002,56,122,#66f
2830003,87,268,#66f
2830004,46,9,#f66
2830005,101,220,#66f
2830006,85,126,#aaf
2850001,568,101,#f66
2850002,723,191,#f66
2850007,119,29,#f66
2850008,438,69,#f66
2850009,619,170,#f66
2850011,177,30,#f66
2850012,203,29,#f66
2850015,110,21,#f66
2850016,251,26,#f66
2850017,174,17,#f66
2850019,196,34,#f66
2850020,53,19,#f66
2850023,679,149,#f66
2850026,93,48,#faa
2850027,120,19,#f66
2850029,608,139,#f66
2850030,836,186,#f66
2850031,646,124,#f66
2850032,183,27,#f66
2870101,636,298,#f66
2870102,73,97,#aaf
2870103,128,37,#f66
2870201,350,40,#f66
2870202,824,209,#f66
2870203,187,39,#f66
2870301,73,15,#f66
2870302,625,216,#f66
2870303,467,172,#f66
2870304,91,40,#f66
2870401,281,143,#faa
2870402,60,52,#faa
2870403,146,47,#f66
2870404,307,160,#faa
2870405,261,69,#f66
2890001,742,149,#f66
2890002,196,24,#f66
2890003,292,81,#f66
2890004,446,101,#f66
2890005,290,41,#f66
2890006,676,75,#f66
2890007,359,30,#f66
2890008,487,110,#f66
2890009,171,17,#f66
2890010,587,74,#f66
2890011,478,96,#f66
2890012,365,154,#f66
2890013,420,44,#f66
2890014,97,24,#f66
2910001,279,76,#f66
2910002,512,79,#f66
2910003,1086,157,#f66
2910004,270,73,#f66
2910005,1077,251,#f66
2910006,462,76,#f66
2910007,650,295,#f66
2910008,999,122,#f66
2910009,1086,146,#f66
2910010,1273,401,#f66
2910011,204,259,#aaf
2910012,541,166,#f66
2910013,281,30,#f66
2910014,306,67,#f66
2910015,188,72,#f66
2910016,190,43,#f66
2910017,324,32,#f66
2910018,166,555,#66f
2910019,675,313,#f66
2910020,24,526,#66f
2910021,1490,238,#f66
2910022,1262,385,#f66
2910023,687,124,#f66
2910024,453,67,#f66
2910025,434,66,#f66
2910026,928,196,#f66
2910027,145,23,#f66
2910028,304,43,#f66
2910029,498,62,#f66
2910030,529,259,#f66
2930101,659,266,#f66
2930102,278,61,#f66
2930103,331,77,#f66
2930104,340,60,#f66
2930201,198,130,#faa
2930202,58,335,#66f
2930203,33,87,#66f
2930204,222,69,#f66
2930205,186,105,#faa
2930206,167,40,#f66
2930301,567,235,#f66
2930302,243,93,#f66
2930303,90,18,#f66
2930304,368,77,#f66
2930305,151,39,#f66
2930401,520,374,#faa
2930402,220,35,#f66
2930403,172,37,#f66
2930404,208,33,#f66
2930405,158,21,#f66
2930406,10,0,#f66
2930407,109,16,#f66
2950106,158,11,#f66
2950202,99,7,#f66
2950303,232,30,#f66
2950308,83,10,#f66
2950404,191,38,#f66
2950409,73,6,#f66
2970001,209,41,#f66
2970002,419,114,#f66
2970003,219,206,#faa
2970004,409,107,#f66
2970005,168,20,#f66
2970006,121,19,#f66
2970007,22,7,#f66
2970008,85,10,#f66
2970009,411,173,#f66
2970010,204,61,#f66
2970011,38,9,#f66
2970012,69,18,#f66
2970013,277,31,#f66
2970014,503,103,#f66
2990101,179,38,#f66
2990102,320,52,#f66
2990108,499,130,#f66
2990109,1716,306,#f66
2990203,1051,246,#f66
2990204,452,139,#f66
2990205,325,102,#f66
2990307,1330,385,#f66
2990410,1738,424,#f66
3010001,16,3,#f66
3010002,8,0,#f66
3010003,20,4,#f66
3010004,10,2,#f66
3030001,510,679,#aaf
3030002,472,437,#faa
3030003,316,698,#66f
3030004,93,345,#66f
3030005,95,210,#66f
3030006,112,1302,#66f
3030007,1124,298,#f66
3030008,529,272,#faa
3030009,1585,632,#f66
3030010,186,200,#aaf
3030012,986,264,#f66
3030013,788,349,#f66
3030014,376,246,#faa
3030015,576,431,#faa
3030016,355,240,#faa
3030017,145,228,#aaf
3030018,338,297,#faa
3030019,260,580,#66f
3030020,24,649,#66f
3030021,625,382,#faa
3030022,800,330,#f66
3030023,583,267,#f66
3030024,519,384,#faa
3030025,332,444,#aaf
3030026,385,630,#aaf
3030027,1028,591,#faa
3030028,1088,449,#f66
3030029,517,458,#faa
3030030,1171,443,#f66
3030031,726,131,#f66
3030033,1391,278,#f66
3030034,197,75,#f66
3030035,318,78,#f66
3030036,877,361,#f66
3030038,342,360,#aaf
3030039,1000,196,#f66
3030040,36,450,#66f
3030041,1044,320,#f66
3030043,252,36,#f66
3030044,519,147,#f66
3030045,200,57,#f66
3030046,1871,313,#f66
3030047,1052,411,#f66
3030049,236,205,#faa
3030050,329,226,#faa
3030051,111,61,#faa
3030052,1011,273,#f66
3030053,894,485,#faa
3030054,1868,388,#f66
3030056,203,53,#f66
3030057,617,199,#f66
3030058,625,168,#f66
3030059,917,427,#f66
3030060,703,175,#f66
3030062,1232,321,#f66
3030063,33,23,#faa
3030064,0,0,#ddd
3030065,271,125,#f66
3030066,1476,284,#f66
3030067,881,319,#f66
3030069,5,5,#ddd
3030072,1118,481,#f66
3030075,695,149,#f66
3030076,671,200,#f66
3030078,1149,168,#f66
3030092,152,41,#f66
3030096,0,0,#ddd
3030102,246,30,#f66
3030104,346,41,#f66
3030109,1091,182,#f66
3030110,1486,247,#f66
3030111,1726,335,#f66
3030112,164,17,#f66
3030113,441,294,#faa
3030114,149,215,#aaf
3030117,36,1,#f66
3030118,732,286,#f66
3030119,917,524,#faa
3030120,1411,265,#f66
3030121,2515,320,#f66
3030122,596,180,#f66
3030123,955,256,#f66
3030124,1065,230,#f66
3030125,1167,296,#f66
3030126,737,267,#f66
3030127,1392,355,#f66
3030128,1189,184,#f66
3030129,1382,315,#f66
3030131,1,0,#f66
3030132,0,0,#ddd
3030135,86,1,#f66
3030138,118,19,#f66
3030140,1304,238,#f66
3030141,1240,431,#f66
3030142,37,18,#f66
3030148,0,0,#ddd
3050002,152,49,#f66
3050003,204,98,#f66
3050004,239,42,#f66
3050005,12,1,#f66
3050006,177,67,#f66
3050007,34,0,#f66
3050008,20,4,#f66
3050009,218,55,#f66
3050010,2,0,#f66
3050011,44,7,#f66
3050012,61,37,#faa
3050013,79,8,#f66
3050014,64,92,#aaf
3070101,703,109,#f66
3070102,89,19,#f66
3070202,98,14,#f66
3070301,541,107,#f66
3070302,147,22,#f66
3070401,285,72,#f66
3070402,213,25,#f66
3070403,86,14,#f66
3090001,51,86,#aaf
3090002,24,106,#66f
3090003,631,496,#faa
3090004,18,20,#aaf
3090005,76,243,#66f
3090006,70,193,#66f
3090007,222,388,#aaf
3090008,283,335,#aaf
3090009,100,240,#66f
3090010,66,806,#66f
3090011,995,389,#f66
3090012,58,1670,#66f
3090013,38,75,#aaf
3090014,47,742,#66f
3090015,112,49,#f66
3090016,272,70,#f66
3090017,245,241,#faa
3090018,162,116,#faa
3090019,1337,480,#f66
3090020,38,129,#66f
3090021,99,76,#faa
3090022,69,113,#aaf
3090023,1994,469,#f66
3090024,260,198,#faa
3090025,257,454,#aaf
3090026,84,140,#aaf
3090027,72,376,#66f
3090028,414,248,#faa
3090029,194,224,#aaf
3090030,578,441,#faa
3090031,734,535,#faa
3090032,474,165,#f66
3090033,792,318,#f66
3090034,643,254,#f66
3090035,160,287,#aaf
3090036,485,185,#f66
3090037,248,274,#aaf
3090038,135,195,#aaf
3090039,78,284,#66f
3090040,789,456,#faa
3090041,543,347,#faa
3090042,185,328,#aaf
3090043,106,34,#f66
3090044,1362,372,#f66
3090045,134,122,#faa
3090046,41,70,#aaf
3090047,111,109,#faa
3090048,57,134,#66f
3090049,136,98,#faa
3090050,302,389,#aaf
3090051,1517,675,#f66
3090052,477,182,#f66
3090053,111,146,#aaf
3090054,243,94,#f66
3090055,300,49,#f66
3090056,153,293,#aaf
3090057,257,239,#faa
3090058,835,636,#faa
3090059,1246,402,#f66
3090060,1674,612,#f66
3090061,1437,576,#f66
3090062,2127,760,#f66
3090063,2468,534,#f66
3090064,422,165,#f66
3090065,451,139,#f66
3090066,619,151,#f66
3090067,1248,363,#f66
3090068,488,153,#f66
3090069,724,143,#f66
3090070,192,31,#f66
3090071,291,124,#f66
3090072,395,176,#f66
3090073,482,109,#f66
3090074,771,139,#f66
3090075,1544,306,#f66
3090076,931,254,#f66
3090077,695,177,#f66
3090078,769,356,#f66
3090079,512,228,#f66
3090080,1196,130,#f66
3090081,1941,351,#f66
3090082,1443,301,#f66
3090083,500,111,#f66
3090084,954,327,#f66
3090085,161,207,#aaf
3090086,343,636,#aaf
3090087,323,374,#aaf
3090088,115,79,#faa
3090089,9,19,#66f
3090090,111,111,#ddd
3090091,1047,267,#f66
3110001,94,20,#f66
3110003,135,22,#f66
3130101,736,192,#f66
3130202,821,249,#f66
3130303,519,392,#faa
3130404,952,134,#f66
3150001,197,154,#faa
3150002,509,185,#f66
3150003,280,88,#f66
3150004,212,113,#faa
3150005,344,130,#f66
3150006,334,216,#faa
3150007,171,300,#aaf
3150008,393,142,#f66
3150009,173,64,#f66
3150010,120,103,#faa
3170001,332,61,#f66
3170002,207,73,#f66
3170003,336,48,#f66
3170004,246,45,#f66
3190101,407,96,#f66
3190210,271,95,#f66
3190302,446,97,#f66
3190405,441,92,#f66
3210002,349,97,#f66
3210004,600,165,#f66
3210005,752,358,#f66
3210006,515,221,#f66
3210007,86,10,#f66
3210008,397,131,#f66
3210009,75,61,#faa
3210010,209,36,#f66
3210012,127,26,#f66
3210013,148,146,#faa
3270001,123,36,#f66
3270002,153,55,#f66
3270003,170,38,#f66
3270004,115,32,#f66
3270005,45,3,#f66
3270006,59,7,#f66
3290102,841,220,#f66
3290103,1347,261,#f66
3290104,224,138,#faa
3290105,598,210,#f66
3290106,1273,388,#f66
3290107,1523,265,#f66
3290108,220,43,#f66
3290109,209,117,#faa
3290110,1637,129,#f66
3290201,1101,164,#f66
3290202,2348,217,#f66
3290203,317,39,#f66
3290204,1684,214,#f66
3290205,629,74,#f66
3290206,1157,118,#f66
3290207,1594,284,#f66
3290208,337,129,#f66
3290210,801,164,#f66
3290211,435,47,#f66
3290212,729,213,#f66
3290302,1045,289,#f66
3290303,77,40,#faa
3290304,166,281,#aaf
3290305,65,339,#66f
3290306,264,599,#66f
3290307,522,132,#f66
3290308,484,1120,#66f
3290309,95,46,#f66
3290310,91,53,#faa
3290401,432,49,#f66
3290402,198,26,#f66
3290403,1990,245,#f66
3290404,1586,239,#f66
3290405,1499,237,#f66
3290406,781,138,#f66
3290407,1496,340,#f66
3290408,1076,125,#f66
3290409,1105,150,#f66
3290410,299,24,#f66
3290411,2316,186,#f66
3310101,1010,378,#f66
3310105,459,153,#f66
3310203,176,49,#f66
3310207,144,121,#faa
3310210,231,83,#f66
3310212,567,505,#faa
3310316,301,92,#f66
3310317,474,132,#f66
3310318,829,412,#f66
3310419,581,389,#faa
3310420,709,322,#f66
3330001,505,82,#f66
3330002,222,34,#f66
3330003,31,10,#f66
3330004,102,12,#f66
3330005,76,8,#f66
3330006,152,20,#f66
3330007,51,5,#f66
3330008,267,33,#f66
3330009,374,63,#f66
3330011,102,12,#f66
3350001,467,116,#f66
3350002,154,19,#f66
3350003,415,151,#f66
3350004,270,89,#f66
3350025,223,102,#f66
3350046,227,61,#f66
3370002,1189,180,#f66
3370003,636,100,#f66
3370004,284,42,#f66
3370005,477,63,#f66
3370006,512,66,#f66
3370007,522,93,#f66
3370008,355,59,#f66
3370009,534,132,#f66
3370010,465,101,#f66
3370011,510,112,#f66
3370012,63,14,#f66
3370013,537,74,#f66
3370014,104,15,#f66
3370015,230,42,#f66
3370016,131,23,#f66
3390001,536,313,#faa
3390002,677,155,#f66
3390003,2085,548,#f66
3390004,842,351,#f66
3390005,171,24,#f66
3390006,1803,363,#f66
3390007,805,154,#f66
3390008,1276,187,#f66
3390009,766,183,#f66
3390010,369,763,#66f
3390011,816,170,#f66
3390012,630,159,#f66
3390013,1739,196,#f66
3390014,1452,412,#f66
3390015,2279,338,#f66
3390016,1485,252,#f66
3390017,1323,239,#f66
3390018,1787,358,#f66
3390019,1429,360,#f66
3390020,761,363,#f66
3390021,1152,389,#f66
3390022,2081,410,#f66
3390023,1040,499,#f66
3390024,1469,472,#f66
3390025,1419,221,#f66
3390026,1921,453,#f66
3390027,1736,477,#f66
3390028,1477,206,#f66
3390029,3053,428,#f66
3390031,2088,564,#f66
3390032,1114,492,#f66
3390033,1316,322,#f66
3390034,1598,275,#f66
3390035,2375,608,#f66
3390036,1167,282,#f66
3390037,1976,660,#f66
3390038,1743,250,#f66
3390039,2840,367,#f66
3390040,2754,419,#f66
3390041,1565,219,#f66
3390042,315,40,#f66
3390043,1520,291,#f66
3390044,862,292,#f66
3390045,1479,335,#f66
3390046,1703,509,#f66
3390047,1507,671,#f66
3390048,1393,374,#f66
3390049,1224,395,#f66
3390050,1901,291,#f66
3390051,787,409,#faa
3390052,1314,271,#f66
3390053,1369,253,#f66
3390054,547,153,#f66
3390055,467,89,#f66
3390056,2360,688,#f66
3390057,1241,250,#f66
3390058,1519,368,#f66
3390059,1012,199,#f66
3390060,427,187,#f66
3390061,2398,725,#f66
3390062,1544,435,#f66
3390063,3095,476,#f66
3390064,755,183,#f66
3390065,2322,353,#f66
3390066,1766,237,#f66
3390067,1328,458,#f66
3390068,2140,532,#f66
3390069,2220,683,#f66
3390070,1594,418,#f66
3390071,2305,589,#f66
3390072,2364,236,#f66
3390073,649,197,#f66
3390074,1959,286,#f66
3390075,2638,777,#f66
3390076,2133,279,#f66
3390077,2439,373,#f66
3390078,2587,651,#f66
3390079,1042,358,#f66
3390080,2595,651,#f66
3390081,1825,509,#f66
3390082,2159,536,#f66
3390083,511,79,#f66
3390084,1410,745,#faa
3390085,1520,259,#f66
3390086,1720,268,#f66
3390087,1512,568,#f66
3390088,1443,436,#f66
3410101,1019,269,#f66
3410201,929,129,#f66
3410202,956,109,#f66
3410203,30,10,#f66
3410301,501,231,#f66
3410401,488,80,#f66
3410402,45,136,#66f
3430101,88,337,#66f
3430102,66,208,#66f
3430103,218,184,#faa
3430202,488,178,#f66
3430203,397,214,#faa
3430302,441,224,#faa
3430303,545,158,#f66
3430401,983,353,#f66
3450001,168,9,#f66
3450002,48,5,#f66
3450003,17,1,#f66
3450004,134,20,#f66
3450005,89,7,#f66
3450006,82,13,#f66
3470012,941,227,#f66
3470013,606,119,#f66
3470014,1219,346,#f66
3470015,785,176,#f66
3470016,1326,295,#f66
3470017,216,62,#f66
3470021,778,202,#f66
3470022,20,40,#aaf
3470023,54,109,#66f
3470024,189,387,#66f
3470025,13,28,#66f
3470026,910,782,#faa
3470027,40,717,#66f
3470030,108,112,#aaf
3470031,142,147,#aaf
3470032,735,760,#aaf
3470033,2101,864,#f66
3470034,64,27,#f66
3470041,369,180,#f66
3470042,562,234,#f66
3470043,535,258,#f66
3470044,909,143,#f66
3470045,416,75,#f66
3470046,435,120,#f66
3470047,452,55,#f66
3490101,654,382,#faa
3490103,889,231,#f66
3490104,275,82,#f66
3490105,133,34,#f66
3490106,221,73,#f66
3490107,373,152,#f66
3490108,205,41,#f66
3490109,189,47,#f66
3490200,84,293,#66f
3490201,15,456,#66f
3490202,78,220,#66f
3490203,786,390,#f66
3490204,119,66,#faa
3490205,552,110,#f66
3490206,271,50,#f66
3490300,732,436,#faa
3490301,104,53,#faa
3490303,451,155,#f66
3490304,320,46,#f66
3490305,217,73,#f66
3490306,151,27,#f66
3490307,203,62,#f66
3490308,188,22,#f66
3490400,875,178,#f66
3490401,176,95,#faa
3490402,917,239,#f66
3490403,711,91,#f66
3490404,458,150,#f66
3490405,367,76,#f66
3490406,133,20,#f66
3510001,501,120,#f66
3510002,154,53,#f66
3510003,401,55,#f66
3510004,85,30,#f66
3510005,304,31,#f66
3510006,250,274,#aaf
3510007,93,51,#faa
3510009,90,82,#faa
3510010,191,43,#f66
3510011,367,94,#f66
3510012,108,23,#f66
3510013,404,101,#f66
3510014,68,153,#66f
3510015,254,37,#f66
3510016,154,37,#f66
3510017,16,57,#66f
3510018,136,25,#f66
3510019,143,26,#f66
3510020,23,128,#66f
3510021,112,17,#f66
3510022,91,143,#aaf
3530001,377,138,#f66
3530002,537,131,#f66
3530003,542,228,#f66
3530004,340,341,#aaf
3530005,100,21,#f66
3530006,447,149,#f66
3530007,152,17,#f66
3530008,97,15,#f66
3530009,690,176,#f66
3550001,272,254,#faa
3550002,645,587,#faa
3550003,1227,797,#faa
3550004,472,754,#aaf
3550005,578,354,#faa
3550006,1014,510,#faa
3550007,61,222,#66f
3550008,912,732,#faa
3550009,688,331,#f66
3550010,476,141,#f66
3550011,165,151,#faa
3550012,181,349,#aaf
3550013,77,462,#66f
3550014,138,61,#f66
3550015,200,169,#faa
3550016,96,66,#faa
3550017,652,687,#aaf
3550018,717,504,#faa
3550019,1351,582,#f66
3550020,381,809,#66f
3550021,129,66,#faa
3550022,95,87,#faa
3550023,946,231,#f66
3550024,60,189,#66f
3550025,130,50,#f66
3550026,1563,703,#f66
3550027,119,221,#aaf
3550028,109,16,#f66
3550029,1136,640,#faa
3550030,7,114,#66f
3550031,43,147,#66f
3550032,485,360,#faa
3550033,44,147,#66f
3550034,61,140,#66f
3550035,46,333,#66f
3550036,143,310,#66f
3550037,151,482,#66f
3550038,16,232,#66f
3550039,105,159,#aaf
3550040,1678,480,#f66
3550041,33,151,#66f
3550042,178,83,#f66
3550043,44,186,#66f
3550044,48,270,#66f
3550045,30,140,#66f
3550046,17,77,#66f
3550047,18,106,#66f
3550048,304,388,#aaf
3550049,414,173,#f66
3550050,120,131,#aaf
3550051,280,464,#aaf
3550052,79,300,#66f
3550053,70,248,#66f
3550054,139,510,#66f
3550055,114,400,#66f
3550056,89,281,#66f
3550057,114,214,#aaf
3550058,387,370,#faa
3550059,412,394,#faa
3550060,50,317,#66f
3550061,16,291,#66f
3550062,61,236,#66f
3550063,904,549,#faa
3550064,461,192,#f66
3550065,1208,681,#faa
3550066,317,370,#aaf
3550067,1069,621,#faa
3550068,143,290,#66f
3550069,312,557,#aaf
3550070,416,672,#aaf
3550071,109,463,#66f
3550072,234,402,#aaf
3550073,109,438,#66f
3550074,106,531,#66f
3550075,136,671,#66f
3550076,36,245,#66f
3550077,16,100,#66f
3550078,105,560,#66f
3550079,93,324,#66f
3550080,74,607,#66f
3550081,1698,498,#f66
3550082,54,141,#66f
3550083,84,307,#66f
3550084,144,189,#aaf
3550085,32,156,#66f
3550086,206,161,#faa
3550087,274,385,#aaf
3550088,669,554,#faa
3550089,117,166,#aaf
3550090,189,226,#aaf
3550091,802,563,#faa
3550093,239,719,#66f
3550094,484,433,#faa
3550095,99,236,#66f
3550096,97,241,#66f
3550097,85,358,#66f
3550098,101,674,#66f
3550099,42,196,#66f
3550100,252,254,#aaf
3550101,831,541,#faa
3550102,509,359,#faa
3550103,614,262,#f66
3550104,48,352,#66f
3550105,79,466,#66f
3550106,636,582,#faa
3550107,1767,548,#f66
3550108,50,185,#66f
3550109,161,124,#faa
3550110,408,233,#faa
3550111,274,184,#faa
3550112,695,577,#faa
3550113,16,180,#66f
3550114,48,160,#66f
3550115,622,397,#faa
3550116,968,913,#faa
3550117,1155,413,#f66
3550118,499,730,#aaf
3550119,1195,616,#faa
3550120,539,430,#faa
3550121,398,386,#faa
3550122,1088,470,#f66
3550123,750,353,#f66
3550124,817,680,#faa
3550125,1694,983,#faa
3550126,65,7,#f66
3550127,472,123,#f66
3570001,376,49,#f66
3570002,594,91,#f66
3570003,1052,48,#f66
3570004,697,65,#f66
3590101,138,7,#f66
3590103,91,4,#f66
3590202,110,11,#f66
3590203,110,9,#f66
3590303,145,19,#f66
3590403,89,10,#f66
3590404,103,11,#f66
3610001,130,40,#f66
3610002,209,555,#66f
3610003,99,604,#66f
3610004,6,265,#66f
3610005,474,466,#faa
3610006,848,216,#f66
3610007,806,278,#f66
3610008,1156,233,#f66
3610009,930,189,#f66
3610010,325,75,#f66
3610011,194,93,#f66
3610012,490,198,#f66
3610013,483,316,#faa
3610014,695,405,#faa
3610015,869,214,#f66
3610016,1148,154,#f66
3610017,907,140,#f66
3610018,962,181,#f66
3610019,783,142,#f66
3610020,670,105,#f66
3610021,149,22,#f66
3610022,591,107,#f66
3610023,1181,190,#f66
3610024,674,121,#f66
3610025,735,161,#f66
3610026,1004,202,#f66
3610027,990,151,#f66
3610028,1366,213,#f66
3610029,541,94,#f66
3610030,501,90,#f66
3610031,1052,191,#f66
3610032,916,154,#f66
3610033,710,122,#f66
3610034,772,113,#f66
3630001,295,45,#f66
3630002,9,2,#f66
3630003,436,73,#f66
3630004,180,30,#f66
3630005,215,47,#f66
3630006,436,101,#f66
3630007,269,46,#f66
3630008,790,96,#f66
3630009,191,24,#f66
3630011,126,10,#f66
3630012,201,42,#f66
3630013,323,84,#f66
3630014,78,19,#f66
3630015,391,77,#f66
3630016,229,28,#f66
3630017,137,93,#faa
3630018,82,21,#f66
3630020,101,12,#f66
3630021,392,102,#f66
3630022,431,85,#f66
3630023,513,167,#f66
3630024,64,23,#f66
3630025,43,14,#f66
3630026,31,15,#f66
3630027,705,198,#f66
3630028,243,101,#f66
3630029,326,137,#f66
3630030,156,119,#faa
3650001,996,258,#f66
3650002,1153,286,#f66
3650003,632,189,#f66
3650005,245,41,#f66
3650007,372,107,#f66
3650008,120,32,#f66
3650009,369,87,#f66
3650010,164,72,#f66
3650012,266,15,#f66
3650013,136,73,#faa
3650014,234,27,#f66
3650018,1019,211,#f66
3650019,181,24,#f66
3650020,169,3,#f66
3650022,109,132,#aaf
3650026,84,47,#faa
3650027,376,378,#aaf
3650028,1138,227,#f66
3650029,187,2,#f66
3670100,1591,396,#f66
3670105,788,156,#f66
3670110,603,185,#f66
3670111,384,91,#f66
3670115,783,238,#f66
3670120,836,161,#f66
3670125,958,159,#f66
3670130,1121,268,#f66
3670135,645,101,#f66
3670140,477,71,#f66
3670200,610,164,#f66
3670205,679,250,#f66
3670210,794,107,#f66
3670215,1461,266,#f66
3670220,351,61,#f66
3670225,615,94,#f66
3670230,565,113,#f66
3670235,471,76,#f66
3670240,555,107,#f66
3670245,600,97,#f66
3670250,713,128,#f66
3670255,843,184,#f66
3670300,732,212,#f66
3670305,772,238,#f66
3670310,538,195,#f66
3670315,1791,383,#f66
3670320,879,179,#f66
3670325,874,135,#f66
3670330,516,139,#f66
3670335,1509,185,#f66
3670340,362,62,#f66
3670345,850,147,#f66
3670350,1186,194,#f66
3670400,1528,330,#f66
3670410,929,195,#f66
3670415,1001,208,#f66
3670420,1053,143,#f66
3670425,638,138,#f66
3670430,945,161,#f66
3670435,1323,234,#f66
3670440,1736,255,#f66
3670445,857,145,#f66
3670450,1334,242,#f66
3690101,623,144,#f66
3690201,213,155,#faa
3690202,134,10,#f66
3690203,51,2,#f66
3690301,520,111,#f66
3690302,139,2,#f66
3690303,44,5,#f66
3690401,175,25,#f66
3690402,106,74,#faa
3710001,691,379,#faa
3710002,546,494,#faa
3710003,131,25,#f66
3710004,389,69,#f66
3710005,39,2,#f66
3710006,37,30,#faa
3710007,395,379,#faa
3710009,115,31,#f66
3710010,169,182,#aaf
3730001,155,35,#f66
3730002,199,44,#f66
3730003,625,225,#f66
3730004,591,163,#f66
3730005,1039,278,#f66
3730006,1852,473,#f66
3730007,272,111,#f66
3730008,322,220,#faa
3730009,317,115,#f66
3730010,792,489,#faa
3730011,133,84,#faa
3730012,34,94,#66f
3730013,206,24,#f66
3730014,352,111,#f66
3730015,453,69,#f66
3730016,1796,392,#f66
3730017,446,103,#f66
3730018,91,223,#66f
3730019,1961,735,#f66
3730020,1969,743,#f66
3730021,466,128,#f66
3750121,986,197,#f66
3750122,1055,292,#f66
3750123,1463,455,#f66
3750124,1229,226,#f66
3750125,1386,433,#f66
3750126,989,357,#f66
3750221,364,236,#faa
3750222,354,203,#faa
3750223,309,301,#faa
3750224,717,410,#faa
3750225,331,266,#faa
3750321,1065,141,#f66
3750322,103,27,#f66
3750323,1982,334,#f66
3750324,2165,427,#f66
3750325,1228,328,#f66
3750326,1167,267,#f66
3750327,519,112,#f66
3750421,206,272,#aaf
3750422,467,868,#aaf
3750424,247,408,#aaf
3750425,292,343,#aaf
3750426,172,130,#faa
3750427,122,93,#faa
3770001,47,81,#aaf
3770002,65,165,#66f
3770003,5,13,#66f
3770004,107,294,#66f
3770005,89,255,#66f
3770006,3,11,#66f
3770007,188,454,#66f
3790101,494,99,#f66
3790102,315,104,#f66
3790203,607,83,#f66
3790204,286,57,#f66
3790305,374,91,#f66
3790306,427,168,#f66
3790407,367,68,#f66
3790408,378,81,#f66
3810110,2405,343,#f66
3810111,1668,524,#f66
3810112,1271,421,#f66
3810114,1275,361,#f66
3810123,561,126,#f66
3810208,2175,298,#f66
3810220,1139,232,#f66
3810222,2606,423,#f66
3810227,2797,410,#f66
3810228,2959,486,#f66
3810230,1865,279,#f66
3810305,1239,222,#f66
3810306,1801,354,#f66
3810307,1849,258,#f66
3810309,1679,269,#f66
3810324,2916,465,#f66
3810325,1674,194,#f66
3810415,1511,283,#f66
3810418,2669,550,#f66
3810421,1653,357,#f66
3810426,1612,222,#f66
3810429,2123,497,#f66
3830001,63,40,#faa
